"","time","time_month","time_week","car","renter","score_numeric","score","source"
"77272","2020-01-31",1,5,7868,29180,5,"STRONG_POSITIVE","ANDROID"
"77273","2020-02-16",2,7,7868,47927,5,"STRONG_POSITIVE","ANDROID"
"77274","2020-01-22",1,4,7868,41026,4,"WEAK_POSITIVE","IOS"
"77275","2020-03-16",3,11,7868,17457,5,"STRONG_POSITIVE","IOS"
"77276","2020-03-16",3,11,7868,25667,4,"WEAK_POSITIVE","IOS"
"77277","2020-02-01",2,5,7868,29903,1,"STRONG_NEGATIVE","ANDROID"
"77278","2020-01-29",1,5,7868,44146,2,"WEAK_NEGATIVE","IOS"
"77279","2020-01-02",1,1,7868,24735,2,"WEAK_NEGATIVE","IOS"
"77280","2020-05-17",5,20,7868,36202,1,"STRONG_NEGATIVE","IOS"
"77281","2020-03-01",3,9,7868,16893,5,"STRONG_POSITIVE","IOS"
"77282","2020-03-04",3,10,7868,29627,2,"WEAK_NEGATIVE","ANDROID"
"77283","2020-02-24",2,8,7868,17457,5,"STRONG_POSITIVE","IOS"
"77284","2020-01-13",1,2,7868,29067,4,"WEAK_POSITIVE","IOS"
"77285","2020-01-31",1,5,7868,27762,4,"WEAK_POSITIVE","IOS"
"77286","2020-03-03",3,9,7868,17457,5,"STRONG_POSITIVE","IOS"
"77287","2020-04-07",4,14,7868,28931,5,"STRONG_POSITIVE","ANDROID"
"77288","2020-01-04",1,1,7868,28571,2,"WEAK_NEGATIVE","ANDROID"
"77289","2020-01-19",1,3,7868,28664,4,"WEAK_POSITIVE","IOS"
"77290","2020-02-01",2,5,7868,44510,1,"STRONG_NEGATIVE","IOS"
"77291","2020-02-23",2,8,7868,2117,3,"NEUTRAL","IOS"
"77292","2020-02-17",2,7,7868,22795,1,"STRONG_NEGATIVE","IOS"
"77293","2020-05-12",5,19,7868,43823,1,"STRONG_NEGATIVE","IOS"
"77294","2020-02-02",2,5,7868,32388,1,"STRONG_NEGATIVE","ANDROID"
"77295","2020-01-04",1,1,7868,13526,4,"WEAK_POSITIVE","IOS"
"77296","2020-01-19",1,3,7868,42921,5,"STRONG_POSITIVE","IOS"
"77297","2020-01-30",1,5,7868,37224,4,"WEAK_POSITIVE","ANDROID"
"77298","2020-01-23",1,4,7868,43874,4,"WEAK_POSITIVE","IOS"
"77299","2020-01-24",1,4,7868,22482,3,"NEUTRAL","IOS"
"77300","2020-03-01",3,9,7868,47927,5,"STRONG_POSITIVE","ANDROID"
"77301","2020-01-25",1,4,7868,26442,5,"STRONG_POSITIVE","ANDROID"
"77302","2020-02-17",2,7,7868,28755,1,"STRONG_NEGATIVE","IOS"
"77303","2020-01-28",1,4,7868,48203,5,"STRONG_POSITIVE","ANDROID"
"77304","2020-02-01",2,5,7868,39721,2,"WEAK_NEGATIVE","ANDROID"
"77305","2020-02-09",2,6,7868,38790,5,"STRONG_POSITIVE","ANDROID"
"77306","2020-01-14",1,2,7868,25841,5,"STRONG_POSITIVE","IOS"
"77307","2020-02-29",2,9,7868,30116,2,"WEAK_NEGATIVE","ANDROID"
"77308","2020-02-11",2,6,7868,38790,5,"STRONG_POSITIVE","ANDROID"
"77309","2020-01-01",1,1,7869,24027,5,"STRONG_POSITIVE","IOS"
"77310","2020-05-25",5,21,7870,8721,5,"STRONG_POSITIVE","WEB"
"77311","2020-02-22",2,8,7870,26928,5,"STRONG_POSITIVE","IOS"
"77312","2020-05-21",5,21,7870,8721,5,"STRONG_POSITIVE","WEB"
"77313","2020-02-03",2,5,7870,38501,5,"STRONG_POSITIVE","IOS"
"77314","2020-04-13",4,15,7870,15665,5,"STRONG_POSITIVE","IOS"
"77315","2020-02-04",2,5,7870,41369,5,"STRONG_POSITIVE","ANDROID"
"77316","2020-02-26",2,9,7870,7819,3,"NEUTRAL","IOS"
"77317","2020-03-08",3,10,7870,46492,5,"STRONG_POSITIVE","IOS"
"77318","2020-02-24",2,8,7870,8316,5,"STRONG_POSITIVE","IOS"
"77319","2020-05-11",5,19,7870,107,2,"WEAK_NEGATIVE","IOS"
"77320","2020-04-19",4,16,7870,44097,5,"STRONG_POSITIVE","IOS"
"77321","2020-05-14",5,20,7870,28647,5,"STRONG_POSITIVE","ANDROID"
"77322","2020-03-11",3,11,7870,2897,4,"WEAK_POSITIVE","IOS"
"77323","2020-04-04",4,14,7870,727,3,"NEUTRAL","IOS"
"77324","2020-02-08",2,6,7870,7589,3,"NEUTRAL","IOS"
"77325","2020-04-01",4,14,7870,4334,5,"STRONG_POSITIVE","ANDROID"
"77326","2020-05-27",5,22,7870,14599,5,"STRONG_POSITIVE","IOS"
"77327","2020-05-12",5,19,7870,24488,5,"STRONG_POSITIVE","IOS"
"77328","2020-02-06",2,6,7870,38724,5,"STRONG_POSITIVE","IOS"
"77329","2020-05-20",5,21,7870,14599,5,"STRONG_POSITIVE","IOS"
"77330","2020-02-11",2,6,7870,26928,5,"STRONG_POSITIVE","IOS"
"77331","2020-05-25",5,21,7870,8511,5,"STRONG_POSITIVE","ANDROID"
"77332","2020-04-25",4,17,7870,35960,5,"STRONG_POSITIVE","IOS"
"77333","2020-02-12",2,7,7870,37397,5,"STRONG_POSITIVE","IOS"
"77334","2020-02-25",2,8,7870,1577,5,"STRONG_POSITIVE","ANDROID"
"77335","2020-04-18",4,16,7870,35930,4,"WEAK_POSITIVE","IOS"
"77336","2020-02-09",2,6,7870,45055,2,"WEAK_NEGATIVE","ANDROID"
"77337","2020-05-14",5,20,7870,8721,4,"WEAK_POSITIVE","WEB"
"77338","2020-03-10",3,10,7870,41614,4,"WEAK_POSITIVE","IOS"
"77339","2020-05-25",5,21,7870,22642,5,"STRONG_POSITIVE","IOS"
"77340","2020-02-05",2,6,7870,28186,5,"STRONG_POSITIVE","IOS"
"77341","2020-05-18",5,20,7870,8511,5,"STRONG_POSITIVE","ANDROID"
"77342","2020-02-27",2,9,7870,9639,5,"STRONG_POSITIVE","IOS"
"77343","2020-02-14",2,7,7870,37397,5,"STRONG_POSITIVE","IOS"
"77344","2020-05-28",5,22,7870,7479,5,"STRONG_POSITIVE","IOS"
"77345","2020-02-16",2,7,7870,8033,5,"STRONG_POSITIVE","IOS"
"77346","2020-02-15",2,7,7870,27275,5,"STRONG_POSITIVE","ANDROID"
"77347","2020-05-22",5,21,7870,8721,4,"WEAK_POSITIVE","WEB"
"77348","2020-02-17",2,7,7870,31906,3,"NEUTRAL","ANDROID"
"77349","2020-04-09",4,15,7870,37069,5,"STRONG_POSITIVE","IOS"
"77350","2020-02-10",2,6,7870,46711,5,"STRONG_POSITIVE","IOS"
"77351","2020-03-20",3,12,7870,3946,3,"NEUTRAL","IOS"
"77352","2020-05-17",5,20,7870,8511,5,"STRONG_POSITIVE","ANDROID"
"77353","2020-04-27",4,17,7870,35960,5,"STRONG_POSITIVE","IOS"
"77354","2020-01-27",1,4,7871,9044,5,"STRONG_POSITIVE","IOS"
"77355","2020-03-06",3,10,7872,40886,5,"STRONG_POSITIVE","IOS"
"77356","2020-02-23",2,8,7872,42783,5,"STRONG_POSITIVE","WEB"
"77357","2020-02-11",2,6,7872,39868,5,"STRONG_POSITIVE","IOS"
"77358","2020-01-01",1,1,7873,33943,5,"STRONG_POSITIVE","IOS"
"77359","2020-01-02",1,1,7873,26541,5,"STRONG_POSITIVE","IOS"
"77360","2020-05-28",5,22,7874,7669,4,"WEAK_POSITIVE","IOS"
"77361","2020-01-17",1,3,7874,6748,5,"STRONG_POSITIVE","ANDROID"
"77362","2020-04-26",4,17,7874,4663,5,"STRONG_POSITIVE","IOS"
"77363","2020-05-25",5,21,7874,1392,4,"WEAK_POSITIVE","IOS"
"77364","2020-02-28",2,9,7874,37809,4,"WEAK_POSITIVE","IOS"
"77365","2020-04-18",4,16,7874,19276,2,"WEAK_NEGATIVE","IOS"
"77366","2020-01-20",1,3,7874,23627,5,"STRONG_POSITIVE","IOS"
"77367","2020-02-23",2,8,7874,2603,5,"STRONG_POSITIVE","IOS"
"77368","2020-05-21",5,21,7874,8010,3,"NEUTRAL","ANDROID"
"77369","2020-04-21",4,16,7874,34389,5,"STRONG_POSITIVE","IOS"
"77370","2020-05-18",5,20,7874,940,5,"STRONG_POSITIVE","ANDROID"
"77371","2020-02-01",2,5,7874,44747,4,"WEAK_POSITIVE","ANDROID"
"77372","2020-04-24",4,17,7874,21055,5,"STRONG_POSITIVE","ANDROID"
"77373","2020-05-27",5,22,7874,8010,5,"STRONG_POSITIVE","ANDROID"
"77374","2020-04-07",4,14,7874,34389,5,"STRONG_POSITIVE","IOS"
"77375","2020-05-19",5,20,7874,7297,5,"STRONG_POSITIVE","IOS"
"77376","2020-03-31",3,13,7874,11382,1,"STRONG_NEGATIVE","ANDROID"
"77377","2020-02-17",2,7,7874,15936,5,"STRONG_POSITIVE","IOS"
"77378","2020-04-15",4,16,7874,25381,4,"WEAK_POSITIVE","IOS"
"77379","2020-02-16",2,7,7874,26402,5,"STRONG_POSITIVE","IOS"
"77380","2020-02-03",2,5,7874,4396,5,"STRONG_POSITIVE","WEB"
"77381","2020-01-19",1,3,7874,8278,5,"STRONG_POSITIVE","IOS"
"77382","2020-05-20",5,21,7874,8010,5,"STRONG_POSITIVE","ANDROID"
"77383","2020-04-19",4,16,7874,46820,5,"STRONG_POSITIVE","IOS"
"77384","2020-03-09",3,10,7874,2196,3,"NEUTRAL","IOS"
"77385","2020-04-16",4,16,7874,4169,5,"STRONG_POSITIVE","IOS"
"77386","2020-05-31",5,22,7874,1609,5,"STRONG_POSITIVE","IOS"
"77387","2020-04-04",4,14,7874,47947,5,"STRONG_POSITIVE","IOS"
"77388","2020-01-21",1,3,7874,34233,5,"STRONG_POSITIVE","ANDROID"
"77389","2020-05-17",5,20,7874,33362,5,"STRONG_POSITIVE","ANDROID"
"77390","2020-04-02",4,14,7874,12280,5,"STRONG_POSITIVE","IOS"
"77391","2020-05-24",5,21,7874,22903,4,"WEAK_POSITIVE","IOS"
"77392","2020-05-25",5,21,7874,4186,5,"STRONG_POSITIVE","IOS"
"77393","2020-01-19",1,3,7874,12755,5,"STRONG_POSITIVE","IOS"
"77394","2020-02-18",2,7,7874,4500,5,"STRONG_POSITIVE","IOS"
"77395","2020-03-08",3,10,7874,7535,5,"STRONG_POSITIVE","IOS"
"77396","2020-03-02",3,9,7874,15936,5,"STRONG_POSITIVE","IOS"
"77397","2020-04-09",4,15,7874,9129,4,"WEAK_POSITIVE","IOS"
"77398","2020-02-22",2,8,7874,2603,5,"STRONG_POSITIVE","IOS"
"77399","2020-05-22",5,21,7874,32882,5,"STRONG_POSITIVE","IOS"
"77400","2020-04-06",4,14,7874,36173,4,"WEAK_POSITIVE","ANDROID"
"77401","2020-05-30",5,22,7874,32211,3,"NEUTRAL","IOS"
"77402","2020-04-19",4,16,7874,47947,5,"STRONG_POSITIVE","IOS"
"77403","2020-04-29",4,18,7874,4169,5,"STRONG_POSITIVE","IOS"
"77404","2020-04-13",4,15,7874,4169,5,"STRONG_POSITIVE","WEB"
"77405","2020-02-22",2,8,7874,6920,1,"STRONG_NEGATIVE","IOS"
"77406","2020-01-26",1,4,7874,33403,5,"STRONG_POSITIVE","IOS"
"77407","2020-03-14",3,11,7875,44074,5,"STRONG_POSITIVE","IOS"
"77408","2020-05-18",5,20,7875,47593,5,"STRONG_POSITIVE","IOS"
"77409","2020-05-22",5,21,7875,44383,5,"STRONG_POSITIVE","IOS"
"77410","2020-02-15",2,7,7875,47027,5,"STRONG_POSITIVE","IOS"
"77411","2020-05-10",5,19,7875,25918,4,"WEAK_POSITIVE","IOS"
"77412","2020-05-16",5,20,7875,30807,5,"STRONG_POSITIVE","IOS"
"77413","2020-03-01",3,9,7875,19325,5,"STRONG_POSITIVE","ANDROID"
"77414","2020-05-16",5,20,7875,36759,5,"STRONG_POSITIVE","IOS"
"77415","2020-01-20",1,3,7875,47593,4,"WEAK_POSITIVE","IOS"
"77416","2020-05-23",5,21,7875,45882,5,"STRONG_POSITIVE","IOS"
"77417","2020-03-10",3,10,7875,14840,5,"STRONG_POSITIVE","ANDROID"
"77418","2020-05-25",5,21,7875,15659,5,"STRONG_POSITIVE","IOS"
"77419","2020-04-08",4,15,7875,16632,5,"STRONG_POSITIVE","IOS"
"77420","2020-05-06",5,19,7875,20556,4,"WEAK_POSITIVE","IOS"
"77421","2020-04-12",4,15,7875,40635,5,"STRONG_POSITIVE","IOS"
"77422","2020-01-02",1,1,7876,16770,5,"STRONG_POSITIVE","IOS"
"77423","2020-01-20",1,3,7876,18553,4,"WEAK_POSITIVE","IOS"
"77424","2020-02-17",2,7,7876,16535,4,"WEAK_POSITIVE","IOS"
"77425","2020-01-28",1,4,7876,32848,1,"STRONG_NEGATIVE","ANDROID"
"77426","2020-03-14",3,11,7876,37425,5,"STRONG_POSITIVE","IOS"
"77427","2020-02-13",2,7,7876,10930,2,"WEAK_NEGATIVE","ANDROID"
"77428","2020-03-01",3,9,7876,10930,5,"STRONG_POSITIVE","ANDROID"
"77429","2020-01-10",1,2,7876,22398,5,"STRONG_POSITIVE","IOS"
"77430","2020-02-09",2,6,7876,34522,1,"STRONG_NEGATIVE","IOS"
"77431","2020-01-02",1,1,7876,36224,1,"STRONG_NEGATIVE","ANDROID"
"77432","2020-03-11",3,11,7876,15603,4,"WEAK_POSITIVE","IOS"
"77433","2020-01-12",1,2,7876,15603,4,"WEAK_POSITIVE","IOS"
"77434","2020-02-16",2,7,7876,36242,2,"WEAK_NEGATIVE","ANDROID"
"77435","2020-01-26",1,4,7876,15603,4,"WEAK_POSITIVE","IOS"
"77436","2020-02-14",2,7,7876,10930,4,"WEAK_POSITIVE","ANDROID"
"77437","2020-01-04",1,1,7876,20281,5,"STRONG_POSITIVE","IOS"
"77438","2020-01-31",1,5,7876,16731,5,"STRONG_POSITIVE","IOS"
"77439","2020-02-08",2,6,7876,37049,5,"STRONG_POSITIVE","IOS"
"77440","2020-01-02",1,1,7876,36042,5,"STRONG_POSITIVE","IOS"
"77441","2020-04-01",4,14,7876,45656,4,"WEAK_POSITIVE","IOS"
"77442","2020-01-05",1,1,7876,28499,1,"STRONG_NEGATIVE","ANDROID"
"77443","2020-01-19",1,3,7876,45758,2,"WEAK_NEGATIVE","ANDROID"
"77444","2020-01-03",1,1,7876,10930,2,"WEAK_NEGATIVE","ANDROID"
"77445","2020-01-16",1,3,7876,18553,5,"STRONG_POSITIVE","IOS"
"77446","2020-01-09",1,2,7876,22158,2,"WEAK_NEGATIVE","IOS"
"77447","2020-02-05",2,6,7876,23654,4,"WEAK_POSITIVE","IOS"
"77448","2020-01-08",1,2,7876,18842,5,"STRONG_POSITIVE","ANDROID"
"77449","2020-03-13",3,11,7876,42271,4,"WEAK_POSITIVE","IOS"
"77450","2020-03-08",3,10,7876,20225,5,"STRONG_POSITIVE","IOS"
"77451","2020-01-15",1,3,7876,48340,4,"WEAK_POSITIVE","IOS"
"77452","2020-01-18",1,3,7876,18553,2,"WEAK_NEGATIVE","IOS"
"77453","2020-01-24",1,4,7876,22398,5,"STRONG_POSITIVE","IOS"
"77454","2020-01-11",1,2,7876,22398,5,"STRONG_POSITIVE","IOS"
"77455","2020-01-08",1,2,7876,22398,5,"STRONG_POSITIVE","IOS"
"77456","2020-03-10",3,10,7876,32525,4,"WEAK_POSITIVE","ANDROID"
"77457","2020-01-17",1,3,7876,36103,5,"STRONG_POSITIVE","IOS"
"77458","2020-02-03",2,5,7876,18872,5,"STRONG_POSITIVE","ANDROID"
"77459","2020-01-13",1,2,7876,20153,5,"STRONG_POSITIVE","ANDROID"
"77460","2020-01-30",1,5,7876,23654,4,"WEAK_POSITIVE","IOS"
"77461","2020-03-08",3,10,7876,14707,5,"STRONG_POSITIVE","ANDROID"
"77462","2020-01-25",1,4,7876,22398,5,"STRONG_POSITIVE","IOS"
"77463","2020-02-03",2,5,7876,39774,4,"WEAK_POSITIVE","IOS"
"77464","2020-03-07",3,10,7876,23848,5,"STRONG_POSITIVE","ANDROID"
"77465","2020-03-11",3,11,7876,32525,4,"WEAK_POSITIVE","ANDROID"
"77466","2020-02-02",2,5,7876,15603,4,"WEAK_POSITIVE","IOS"
"77467","2020-03-12",3,11,7876,37425,5,"STRONG_POSITIVE","IOS"
"77468","2020-03-10",3,10,7876,23654,4,"WEAK_POSITIVE","IOS"
"77469","2020-01-04",1,1,7876,40256,5,"STRONG_POSITIVE","IOS"
"77470","2020-03-12",3,11,7876,20132,4,"WEAK_POSITIVE","IOS"
"77471","2020-02-06",2,6,7876,32525,5,"STRONG_POSITIVE","ANDROID"
"77472","2020-01-25",1,4,7876,22398,5,"STRONG_POSITIVE","IOS"
"77473","2020-02-01",2,5,7876,12711,5,"STRONG_POSITIVE","ANDROID"
"77474","2020-03-12",3,11,7876,32525,4,"WEAK_POSITIVE","ANDROID"
"77475","2020-01-03",1,1,7876,15603,4,"WEAK_POSITIVE","IOS"
"77476","2020-01-02",1,1,7876,10930,5,"STRONG_POSITIVE","ANDROID"
"77477","2020-02-16",2,7,7876,36242,1,"STRONG_NEGATIVE","ANDROID"
"77478","2020-03-08",3,10,7876,14707,5,"STRONG_POSITIVE","ANDROID"
"77479","2020-02-21",2,8,7876,20132,5,"STRONG_POSITIVE","IOS"
"77480","2020-02-04",2,5,7876,13201,5,"STRONG_POSITIVE","IOS"
"77481","2020-02-05",2,6,7876,18872,5,"STRONG_POSITIVE","ANDROID"
"77482","2020-03-19",3,12,7877,37094,5,"STRONG_POSITIVE","IOS"
"77483","2020-01-27",1,4,7877,46464,5,"STRONG_POSITIVE","IOS"
"77484","2020-05-01",5,18,7877,38658,5,"STRONG_POSITIVE","ANDROID"
"77485","2020-03-22",3,12,7877,13250,5,"STRONG_POSITIVE","ANDROID"
"77486","2020-01-31",1,5,7877,6316,5,"STRONG_POSITIVE","ANDROID"
"77487","2020-05-27",5,22,7877,299,5,"STRONG_POSITIVE","IOS"
"77488","2020-05-20",5,21,7877,13250,5,"STRONG_POSITIVE","ANDROID"
"77489","2020-02-08",2,6,7877,23550,5,"STRONG_POSITIVE","IOS"
"77490","2020-01-14",1,2,7877,40499,5,"STRONG_POSITIVE","ANDROID"
"77491","2020-02-02",2,5,7877,48768,5,"STRONG_POSITIVE","IOS"
"77492","2020-01-13",1,2,7878,35005,5,"STRONG_POSITIVE","IOS"
"77493","2020-03-19",3,12,7879,47009,5,"STRONG_POSITIVE","ANDROID"
"77494","2020-03-28",3,13,7879,34157,2,"WEAK_NEGATIVE","ANDROID"
"77495","2020-01-23",1,4,7880,14143,5,"STRONG_POSITIVE","IOS"
"77496","2020-02-22",2,8,7880,45323,5,"STRONG_POSITIVE","IOS"
"77497","2020-02-09",2,6,7880,48179,5,"STRONG_POSITIVE","IOS"
"77498","2020-01-21",1,3,7880,36081,5,"STRONG_POSITIVE","IOS"
"77499","2020-02-18",2,7,7880,13055,4,"WEAK_POSITIVE","IOS"
"77500","2020-02-10",2,6,7880,31728,4,"WEAK_POSITIVE","IOS"
"77501","2020-01-28",1,4,7880,38723,5,"STRONG_POSITIVE","IOS"
"77502","2020-05-19",5,20,7880,45898,5,"STRONG_POSITIVE","IOS"
"77503","2020-05-03",5,18,7880,42473,5,"STRONG_POSITIVE","ANDROID"
"77504","2020-01-16",1,3,7880,48010,5,"STRONG_POSITIVE","ANDROID"
"77505","2020-01-13",1,2,7880,31728,2,"WEAK_NEGATIVE","IOS"
"77506","2020-05-23",5,21,7880,18087,5,"STRONG_POSITIVE","ANDROID"
"77507","2020-01-01",1,1,7880,45098,4,"WEAK_POSITIVE","ANDROID"
"77508","2020-04-14",4,15,7880,45601,5,"STRONG_POSITIVE","ANDROID"
"77509","2020-01-27",1,4,7880,48841,5,"STRONG_POSITIVE","IOS"
"77510","2020-03-08",3,10,7880,22393,4,"WEAK_POSITIVE","IOS"
"77511","2020-04-26",4,17,7880,24651,3,"NEUTRAL","IOS"
"77512","2020-01-16",1,3,7880,16088,5,"STRONG_POSITIVE","IOS"
"77513","2020-01-05",1,1,7880,18532,4,"WEAK_POSITIVE","IOS"
"77514","2020-02-09",2,6,7880,48179,5,"STRONG_POSITIVE","IOS"
"77515","2020-01-02",1,1,7880,13979,4,"WEAK_POSITIVE","IOS"
"77516","2020-02-13",2,7,7880,41246,5,"STRONG_POSITIVE","IOS"
"77517","2020-02-19",2,8,7880,36081,5,"STRONG_POSITIVE","IOS"
"77518","2020-04-25",4,17,7880,28779,4,"WEAK_POSITIVE","ANDROID"
"77519","2020-01-09",1,2,7880,32131,4,"WEAK_POSITIVE","IOS"
"77520","2020-01-18",1,3,7880,30537,4,"WEAK_POSITIVE","IOS"
"77521","2020-03-19",3,12,7880,44995,5,"STRONG_POSITIVE","IOS"
"77522","2020-01-21",1,3,7880,14453,5,"STRONG_POSITIVE","ANDROID"
"77523","2020-05-02",5,18,7880,24444,5,"STRONG_POSITIVE","IOS"
"77524","2020-01-01",1,1,7880,28227,5,"STRONG_POSITIVE","ANDROID"
"77525","2020-02-05",2,6,7880,16088,5,"STRONG_POSITIVE","IOS"
"77526","2020-01-22",1,4,7880,27325,5,"STRONG_POSITIVE","IOS"
"77527","2020-03-06",3,10,7880,45323,1,"STRONG_NEGATIVE","IOS"
"77528","2020-03-06",3,10,7880,20505,4,"WEAK_POSITIVE","IOS"
"77529","2020-01-17",1,3,7880,30537,4,"WEAK_POSITIVE","IOS"
"77530","2020-02-25",2,8,7880,24141,5,"STRONG_POSITIVE","IOS"
"77531","2020-01-27",1,4,7880,40937,5,"STRONG_POSITIVE","IOS"
"77532","2020-05-05",5,18,7880,24444,5,"STRONG_POSITIVE","IOS"
"77533","2020-05-06",5,19,7880,26228,5,"STRONG_POSITIVE","IOS"
"77534","2020-02-07",2,6,7880,16088,5,"STRONG_POSITIVE","IOS"
"77535","2020-01-29",1,5,7880,48841,5,"STRONG_POSITIVE","IOS"
"77536","2020-02-20",2,8,7880,31728,4,"WEAK_POSITIVE","IOS"
"77537","2020-02-19",2,8,7880,26451,2,"WEAK_NEGATIVE","IOS"
"77538","2020-02-06",2,6,7880,12464,5,"STRONG_POSITIVE","IOS"
"77539","2020-05-09",5,19,7880,17272,2,"WEAK_NEGATIVE","IOS"
"77540","2020-01-28",1,4,7880,30537,4,"WEAK_POSITIVE","IOS"
"77541","2020-05-24",5,21,7880,37753,5,"STRONG_POSITIVE","ANDROID"
"77542","2020-01-25",1,4,7880,41112,4,"WEAK_POSITIVE","IOS"
"77543","2020-02-02",2,5,7880,13055,2,"WEAK_NEGATIVE","IOS"
"77544","2020-02-21",2,8,7880,27310,5,"STRONG_POSITIVE","IOS"
"77545","2020-04-01",4,14,7880,26877,5,"STRONG_POSITIVE","IOS"
"77546","2020-01-13",1,2,7880,36084,2,"WEAK_NEGATIVE","IOS"
"77547","2020-02-11",2,6,7880,31220,5,"STRONG_POSITIVE","ANDROID"
"77548","2020-01-15",1,3,7880,32131,4,"WEAK_POSITIVE","IOS"
"77549","2020-02-05",2,6,7880,12464,5,"STRONG_POSITIVE","IOS"
"77550","2020-01-09",1,2,7881,45814,2,"WEAK_NEGATIVE","ANDROID"
"77551","2020-04-05",4,14,7881,27889,4,"WEAK_POSITIVE","IOS"
"77552","2020-04-10",4,15,7882,12794,5,"STRONG_POSITIVE","ANDROID"
"77553","2020-02-06",2,6,7882,40550,5,"STRONG_POSITIVE","ANDROID"
"77554","2020-02-27",2,9,7883,20836,5,"STRONG_POSITIVE","IOS"
"77555","2020-03-08",3,10,7883,31496,4,"WEAK_POSITIVE","IOS"
"77556","2020-03-27",3,13,7883,23320,2,"WEAK_NEGATIVE","ANDROID"
"77557","2020-03-01",3,9,7884,15947,5,"STRONG_POSITIVE","IOS"
"77558","2020-03-26",3,13,7884,38292,5,"STRONG_POSITIVE","IOS"
"77559","2020-01-05",1,1,7884,14172,4,"WEAK_POSITIVE","IOS"
"77560","2020-03-21",3,12,7884,4646,5,"STRONG_POSITIVE","IOS"
"77561","2020-01-05",1,1,7884,3027,5,"STRONG_POSITIVE","IOS"
"77562","2020-02-02",2,5,7884,2180,5,"STRONG_POSITIVE","IOS"
"77563","2020-03-22",3,12,7884,44680,4,"WEAK_POSITIVE","IOS"
"77564","2020-05-11",5,19,7884,14916,5,"STRONG_POSITIVE","IOS"
"77565","2020-01-18",1,3,7884,4138,5,"STRONG_POSITIVE","IOS"
"77566","2020-02-01",2,5,7884,15947,5,"STRONG_POSITIVE","IOS"
"77567","2020-04-30",4,18,7884,7190,5,"STRONG_POSITIVE","IOS"
"77568","2020-03-20",3,12,7884,39326,4,"WEAK_POSITIVE","IOS"
"77569","2020-01-31",1,5,7884,15947,5,"STRONG_POSITIVE","IOS"
"77570","2020-04-27",4,17,7884,3506,5,"STRONG_POSITIVE","IOS"
"77571","2020-01-05",1,1,7884,15947,5,"STRONG_POSITIVE","IOS"
"77572","2020-03-08",3,10,7884,39518,5,"STRONG_POSITIVE","IOS"
"77573","2020-01-27",1,4,7884,15947,5,"STRONG_POSITIVE","IOS"
"77574","2020-02-02",2,5,7884,47388,5,"STRONG_POSITIVE","IOS"
"77575","2020-01-01",1,1,7884,2180,5,"STRONG_POSITIVE","IOS"
"77576","2020-05-04",5,18,7884,1113,5,"STRONG_POSITIVE","WEB"
"77577","2020-01-16",1,3,7884,1085,5,"STRONG_POSITIVE","IOS"
"77578","2020-02-27",2,9,7884,419,5,"STRONG_POSITIVE","IOS"
"77579","2020-01-15",1,3,7884,15947,5,"STRONG_POSITIVE","IOS"
"77580","2020-03-09",3,10,7884,6055,5,"STRONG_POSITIVE","ANDROID"
"77581","2020-01-22",1,4,7884,15947,5,"STRONG_POSITIVE","IOS"
"77582","2020-01-20",1,3,7884,22780,5,"STRONG_POSITIVE","IOS"
"77583","2020-05-25",5,21,7884,11923,5,"STRONG_POSITIVE","ANDROID"
"77584","2020-04-13",4,15,7884,7345,5,"STRONG_POSITIVE","IOS"
"77585","2020-02-06",2,6,7884,15947,5,"STRONG_POSITIVE","IOS"
"77586","2020-01-12",1,2,7884,11818,5,"STRONG_POSITIVE","IOS"
"77587","2020-05-17",5,20,7884,5859,5,"STRONG_POSITIVE","IOS"
"77588","2020-05-10",5,19,7884,33358,5,"STRONG_POSITIVE","ANDROID"
"77589","2020-03-04",3,10,7884,3000,5,"STRONG_POSITIVE","ANDROID"
"77590","2020-01-25",1,4,7884,15947,5,"STRONG_POSITIVE","IOS"
"77591","2020-02-03",2,5,7884,23159,4,"WEAK_POSITIVE","IOS"
"77592","2020-02-07",2,6,7884,15947,5,"STRONG_POSITIVE","IOS"
"77593","2020-03-02",3,9,7884,7753,5,"STRONG_POSITIVE","IOS"
"77594","2020-02-18",2,7,7884,46557,5,"STRONG_POSITIVE","IOS"
"77595","2020-05-16",5,20,7884,15947,5,"STRONG_POSITIVE","IOS"
"77596","2020-01-28",1,4,7884,11778,5,"STRONG_POSITIVE","IOS"
"77597","2020-01-23",1,4,7884,46991,5,"STRONG_POSITIVE","IOS"
"77598","2020-05-26",5,21,7884,15947,5,"STRONG_POSITIVE","IOS"
"77599","2020-05-02",5,18,7884,33358,5,"STRONG_POSITIVE","ANDROID"
"77600","2020-02-27",2,9,7885,38155,5,"STRONG_POSITIVE","ANDROID"
"77601","2020-03-09",3,10,7885,40338,4,"WEAK_POSITIVE","IOS"
"77602","2020-02-26",2,9,7886,34306,5,"STRONG_POSITIVE","ANDROID"
"77603","2020-02-24",2,8,7886,1542,4,"WEAK_POSITIVE","IOS"
"77604","2020-01-13",1,2,7886,37828,5,"STRONG_POSITIVE","ANDROID"
"77605","2020-01-06",1,1,7887,23441,5,"STRONG_POSITIVE","IOS"
"77606","2020-01-07",1,1,7887,29671,4,"WEAK_POSITIVE","IOS"
"77607","2020-01-04",1,1,7887,39756,4,"WEAK_POSITIVE","IOS"
