"user","city","gender","age","asset_year","user_status","earnings","first_trip_m","price_hourly"
10719,"San Francisco","MALE",38,2007,"DELISTED",1103.79,41,8
10720,"San Francisco","MALE",25,2010,"RESCUING",1142.034,68,9.5
10721,"El Segundo","MALE",43,2008,"LIMITED",495.982,81,4.74
10722,"Oakland","FEMALE",28,2009,"SCHEDULING",0,NA,7.5
10723,"Richmond","FEMALE",NA,2008,"DELISTED",0,NA,10
10724,"Philadelphia","FEMALE",25,2014,"DELISTED",54.72,79,5.24
10725,"Philadelphia","MALE",NA,2009,"DELISTED",0,NA,9
10726,"Washington","MALE",31,2013,"ACTIVE",1260.298,73,4.48
10727,"San Francisco","FEMALE",NA,2007,"DELISTED",117.134,NA,9.5
10728,"San Francisco","MALE",38,2008,"OFFBOARDING",2903.188,41,9
10729,"Oakland","MALE",NA,2011,"DELISTED",702.586,NA,8.5
10730,"San Francisco","MALE",33,2010,"DELISTED",231.84,NA,10
10731,"San Francisco","FEMALE",28,2013,"DELISTED",154.018,57,8.5
10732,"San Francisco","MALE",35,1999,"DELISTED",1822.114,NA,8
10733,"Boston","FEMALE",45,2015,"LIMITED",0,58,6.55
10734,"San Diego","MALE",31,2016,"ACTIVE",0,83,6.82
10735,"San Francisco","FEMALE",NA,2016,"ONBOARDING",0,NA,7.5
10736,"Los Angeles","MALE",NA,2016,"SCHEDULING",0,NA,17.52
10737,"Danville","MALE",NA,2012,"DELISTED",225.06,NA,10.5
10738,"","MALE",NA,2011,"DELISTED",0,NA,10
10739,"Portland","MALE",33,2014,"DELISTED",2468.358,41,8
10740,"Philadelphia","MALE",32,2012,"ACTIVE",179.146,79,5.04
10741,"San Francisco","MALE",NA,2014,"DELISTED",1885.41,45,22
10742,"San Jose","MALE",NA,2012,"DELISTED",70.2,NA,13
10743,"San Lorenzo","FEMALE",25,2012,"ACTIVE",735.948,53,6.15
10744,"Walnut Creek","MALE",47,2009,"OFFBOARDING",1581.266,42,8.75
10745,"San Francisco","MALE",NA,1999,"DELISTED",0,NA,25
10746,"Chicago","FEMALE",48,2014,"ACTIVE",0,84,4.57
10747,"Berkeley","FEMALE",NA,2008,"DELISTED",191.07,42,12
10748,"San Francisco","MALE",NA,2009,"DELISTED",284.58,40,9
10749,"Chicago","FEMALE",28,2009,"ACTIVE",238.596,78,4.69
10750,"","MALE",NA,2012,"DELISTED",0,NA,6
10751,"San Jose","MALE",NA,2002,"DELISTED",46.8,NA,3
10752,"Washington","MALE",29,2011,"DELISTED",1378.08,61,8
10753,"Chicago","MALE",NA,2011,"DELISTED",201.3,NA,10
10754,"Portland","FEMALE",39,2010,"DELISTED",11.4,45,10
10755,"San Francisco","FEMALE",NA,2011,"DELISTED",0,49,8
10756,"Marina Del Rey","FEMALE",28,2010,"ACTIVE",559.1,77,4.74
10757,"San Francisco","FEMALE",NA,2007,"DELISTED",195.734,NA,8
10758,"Berkeley","MALE",36,2007,"RESCUING",2317.482,57,5.7
10759,"San Francisco","FEMALE",NA,2016,"DELISTED",0,68,5
10760,"Denver","FEMALE",33,2016,"ACTIVE",77.168,83,7.13
10761,"","FEMALE",NA,2010,"DELISTED",0,NA,8.5
10762,"Los Angeles","MALE",52,2018,"ACTIVE",1341.568,78,7.16
10763,"San Francisco","MALE",NA,2009,"DELISTED",73.186,NA,8.5
10764,"Portland","MALE",NA,2006,"DELISTED",17.28,NA,12
10765,"Los Angeles","FEMALE",NA,2016,"ACTIVE",0,83,5
10766,"Torrance","MALE",33,2005,"DELISTED",0,NA,6.5
10767,"Oakland","MALE",27,2006,"DELISTED",2157.406,57,5.88
10768,"Beverly Hills","FEMALE",41,2003,"DELISTED",0,NA,7.5
10769,"Seattle","MALE",NA,2007,"ACTIVE",90.15,82,4.59
10770,"San Francisco","FEMALE",30,2010,"DELISTED",424.032,55,8
10771,"San Francisco","MALE",NA,2012,"DELISTED",34.65,NA,7.5
10772,"San Francisco","MALE",39,2009,"DELISTED",104.626,NA,7.5
10773,"San Francisco","MALE",26,2015,"DELISTED",2301.952,42,8
10774,"","MALE",NA,2005,"DELISTED",0,NA,7.5
10775,"San Francisco","MALE",NA,2007,"SCHEDULING",0,NA,5.87
10776,"San Francisco","FEMALE",NA,2015,"DELISTED",0,65,5
10777,"Chicago","FEMALE",28,2017,"ACTIVE",2805.27,74,15
10778,"Seattle","MALE",19,2012,"RESCUING",0,80,4.54
10779,"Los Angeles","FEMALE",NA,2016,"ACTIVE",0,78,5
10780,"Los Angeles","FEMALE",24,2011,"LIMITED",185.422,80,6.63
10781,"San Francisco","FEMALE",NA,2011,"DELISTED",240.72,66,8
10782,"Berkeley","FEMALE",26,2015,"DELISTED",865.496,41,7.5
10783,"Portland","FEMALE",32,2010,"DELISTED",437.94,NA,6
10784,"San Francisco","MALE",30,2004,"DELISTED",182.76,NA,8
10785,"San Francisco","FEMALE",32,2014,"RESCUING",442.65,66,13
10786,"San Francisco","FEMALE",NA,2016,"DELISTED",209.604,56,8.5
10787,"San Francisco","MALE",NA,2011,"DELISTED",1400.212,NA,8
10788,"Miami","MALE",38,2016,"SCHEDULING",0,NA,17.64
10789,"San Francisco","FEMALE",NA,2006,"DELISTED",0,NA,8
10790,"San Francisco","MALE",44,2014,"ACTIVE",743.798,73,8.43
10791,"San Francisco","FEMALE",27,2010,"DELISTED",151.41,57,7
10792,"","",NA,2011,"DELISTED",0,NA,8
10793,"Washington","FEMALE",45,2015,"LIMITED",0,58,5.48
10794,"San Francisco","MALE",33,2008,"DELISTED",719.27,42,8.75
10795,"San Mateo","MALE",40,2012,"DELISTED",6.96,NA,15
10796,"San Francisco","FEMALE",NA,2009,"ONBOARDING",0,NA,5.87
10797,"Chicago","FEMALE",31,2014,"ACTIVE",153.092,82,7.03
10798,"Los Angeles","MALE",NA,2012,"RESCUING",1030.816,73,6.92
10799,"","MALE",NA,2004,"DELISTED",0,NA,15
10800,"San Francisco","FEMALE",35,2008,"DELISTED",1929.912,41,8.25
10801,"Chicago","MALE",44,2013,"RESCUING",196.114,71,4.96
10802,"San Francisco","MALE",45,2015,"DELISTED",2822.65,59,6.41
10803,"San Francisco","MALE",36,2012,"DELISTED",19.8,NA,21
10804,"San Francisco","FEMALE",NA,2011,"ACTIVE",772.03,80,7.17
10805,"Miami","FEMALE",55,2018,"SCHEDULING",0,NA,9.24
10806,"San Diego","FEMALE",NA,2009,"DELISTED",96.33,NA,9.5
10807,"Evanston","MALE",NA,2013,"DELISTED",3616.086,48,4.52
10808,"San Francisco","MALE",32,2014,"ACTIVE",1276.986,73,10
10809,"Los Angeles","FEMALE",NA,2017,"ACTIVE",0,81,7.72
10810,"Berkeley","MALE",43,2015,"DELISTED",547.92,64,7
10811,"San Francisco","FEMALE",NA,2017,"ONBOARDING",0,NA,7.5
10812,"Inglewood","FEMALE",NA,2013,"ACTIVE",556.532,80,5.81
10813,"San Bruno","FEMALE",36,2013,"DELISTED",0,NA,12
10814,"","FEMALE",NA,1997,"DELISTED",0,NA,6
10815,"San Francisco","FEMALE",44,2013,"DELISTED",2869.896,41,7.75
10816,"Oakland","MALE",35,2007,"DELISTED",5.94,NA,11
10817,"San Jose","MALE",NA,1999,"DELISTED",0,NA,18
10818,"Oakland","FEMALE",NA,2015,"DELISTED",230.428,45,8.5
10819,"San Francisco","MALE",30,2013,"DELISTED",396.374,45,8.75
10820,"San Francisco","FEMALE",NA,2006,"DELISTED",365.31,48,5
10821,"Alexandria","FEMALE",34,2018,"ACTIVE",4.476,84,5.86
10822,"Washington","MALE",NA,2011,"DELISTED",113.34,50,8.5
10823,"Hawthorne","FEMALE",NA,2016,"ACTIVE",0,83,5
10824,"Portland","MALE",31,2008,"ACTIVE",2353.806,44,5.5
10825,"Washington","MALE",NA,2013,"DELISTED",0,NA,25
10826,"Portland","FEMALE",60,2015,"DELISTED",1103.76,45,7.5
10827,"Chicago","MALE",39,2014,"DELISTED",707.75,67,4.3
10828,"Los Angeles","MALE",NA,2015,"ACTIVE",519.554,79,5.69
10829,"San Francisco","MALE",26,2015,"DELISTED",1202.674,55,5
10830,"Portland","FEMALE",NA,2007,"DELISTED",481.74,NA,7
10831,"San Francisco","FEMALE",46,2013,"DELISTED",188.64,47,10
10832,"Hayward","FEMALE",NA,2015,"LIMITED",0,79,5
10833,"San Francisco","MALE",61,2005,"DELISTED",4301.49,41,12
10834,"Washington","FEMALE",37,2014,"OFFBOARDING",100.732,66,8.5
10835,"San Francisco","MALE",NA,2008,"ONBOARDING",0,NA,5.82
10836,"Los Angeles","FEMALE",NA,2017,"DELISTED",410.65,76,12.14
10837,"San Francisco","FEMALE",37,2010,"DELISTED",16.32,41,8.5
10838,"San Francisco","FEMALE",34,2016,"DELISTED",52.38,45,9
10839,"Alexandria","FEMALE",28,2014,"DELISTED",1.53,46,8.5
10840,"San Lorenzo","FEMALE",25,2014,"ACTIVE",224.774,65,8
10841,"San Francisco","FEMALE",42,2009,"DELISTED",4.56,NA,25
10842,"Washington","MALE",23,2009,"SCHEDULING",0,NA,4.48
10843,"San Francisco","FEMALE",NA,2011,"ONBOARDING",0,NA,5.87
10844,"Somerville","MALE",27,2013,"ACTIVE",0,79,9.2
10845,"Chicago","MALE",NA,2008,"ACTIVE",1155.238,77,4.69
10846,"San Francisco","FEMALE",34,2014,"ACTIVE",1445.236,77,9.25
10847,"Seattle","FEMALE",41,2008,"RESCUING",102.8,81,4.54
10848,"San Francisco","FEMALE",NA,2007,"DELISTED",73.846,NA,11
10849,"Los Angeles","FEMALE",NA,2017,"ACTIVE",64.494,84,15.83
10850,"San Francisco","MALE",39,2011,"DELISTED",3.9,NA,10
10851,"San Francisco","MALE",NA,2011,"DELISTED",33.6,NA,10
10852,"San Francisco","FEMALE",66,2012,"DELISTED",213.094,50,9
10853,"Hoboken","FEMALE",45,2013,"ACTIVE",1788.132,75,10.02
10854,"San Francisco","MALE",34,2005,"ACTIVE",3549.98,47,11
10855,"Emeryville","FEMALE",31,2015,"LIMITED",465.16,79,6.58
10856,"Redmond","MALE",NA,2006,"DELISTED",0,NA,12.5
10857,"Chicago","FEMALE",38,2009,"ACTIVE",299.158,80,4.57
10858,"San Francisco","FEMALE",28,2015,"DELISTED",1219.4,52,5.86
10859,"Los Angeles","MALE",NA,2016,"DELISTED",337.196,77,11.09
10860,"Berkeley","FEMALE",NA,2018,"LIMITED",0,78,5
10861,"Portland","MALE",31,2007,"DELISTED",64.846,45,6
10862,"Chicago","MALE",32,2012,"DELISTED",30.96,NA,12
10863,"Los Angeles","FEMALE",NA,2017,"ACTIVE",7.48,82,7.29
10864,"Millbrae","MALE",NA,2010,"ACTIVE",2525.56,64,5.7
10865,"Mountain View","FEMALE",NA,2012,"DELISTED",591.27,NA,7
10866,"San Francisco","FEMALE",NA,2009,"DELISTED",413.3,54,11
10867,"San Francisco","FEMALE",33,2017,"ACTIVE",4605.168,61,26
10868,"San Francisco","FEMALE",42,2007,"RESCUING",759.838,71,5.82
10869,"Los Angeles","MALE",26,2018,"RESCUING",367.62,78,22
10870,"Chicago","FEMALE",37,2016,"ACTIVE",499.446,81,7.44
10871,"Washington","FEMALE",34,2008,"ACTIVE",30.682,83,4.42
10872,"San Diego","FEMALE",NA,2016,"ACTIVE",0,82,5
10873,"San Francisco","MALE",NA,2011,"OFFBOARDING",296.49,66,5.97
10874,"","MALE",NA,2007,"DELISTED",0,NA,10
10875,"Oakland","FEMALE",NA,2015,"LIMITED",0,79,5
10876,"San Francisco","FEMALE",NA,2018,"ONBOARDING",0,NA,7.5
10877,"San Carlos","MALE",40,2016,"ACTIVE",577.936,78,9.25
10878,"San Francisco","FEMALE",36,2015,"ACTIVE",1000.94,62,5.87
10879,"Los Angeles","FEMALE",50,2017,"ACTIVE",291.512,78,8.57
10880,"San Francisco","MALE",37,2014,"DELISTED",256.41,42,9
10881,"Berkeley","FEMALE",NA,2002,"DELISTED",0,NA,8.5
10882,"","MALE",26,2013,"DELISTED",51.6,NA,10
10883,"Wilsonville","MALE",NA,1996,"DELISTED",0,NA,15
10884,"Tacoma","MALE",NA,2011,"DELISTED",0,NA,9
10885,"San Francisco","MALE",28,2013,"DELISTED",2578.32,NA,10
10886,"Washington","FEMALE",46,2010,"ACTIVE",499.336,67,6
10887,"San Francisco","MALE",43,2015,"OFFBOARDING",251.116,78,10.69
10888,"Edmonds","MALE",24,1995,"DELISTED",0,NA,8
10889,"","FEMALE",19,2015,"ONBOARDING",0,NA,7.5
10890,"San Francisco","FEMALE",NA,2016,"ONBOARDING",0,NA,7.5
10891,"Berkeley","MALE",33,2013,"LIMITED",2478.832,41,8
10892,"San Francisco","FEMALE",NA,2005,"SCHEDULING",0,NA,5.82
10893,"San Francisco","MALE",44,2014,"LIMITED",51.84,46,9
10894,"Jersey City","MALE",NA,2015,"ACTIVE",214.074,83,14.71
10895,"San Francisco","MALE",47,2011,"LIMITED",1026.008,43,8
10896,"Clackamas","FEMALE",NA,2006,"DELISTED",0,NA,5
10897,"San Francisco","FEMALE",24,2018,"ACTIVE",185.95,79,14
10898,"San Francisco","FEMALE",NA,2016,"DELISTED",131.878,70,7.5
10899,"San Francisco","FEMALE",33,2011,"LIMITED",16.56,64,20
10900,"San Francisco","FEMALE",NA,2017,"ONBOARDING",0,NA,7.5
10901,"San Diego","FEMALE",NA,2018,"ACTIVE",0,82,5
10902,"Washington","MALE",40,2011,"DELISTED",156.24,41,8
10903,"Washington","MALE",28,2014,"DELISTED",145.32,65,20
10904,"San Francisco","FEMALE",29,2016,"DELISTED",1496.512,59,7.41
10905,"San Francisco","MALE",34,2013,"DELISTED",163.74,45,13
10906,"Chicago","FEMALE",NA,2012,"DELISTED",133.8,NA,10
10907,"Brooklyn","MALE",NA,2011,"DELISTED",0,NA,10
10908,"","FEMALE",NA,2010,"DELISTED",0,NA,16
10909,"San Francisco","FEMALE",31,2013,"ACTIVE",10017.46,48,5.5
10910,"San Francisco","FEMALE",25,2010,"DELISTED",74.58,51,8
10911,"Berkeley","MALE",30,2015,"DELISTED",533.674,56,9.53
10912,"Berkeley","MALE",24,2013,"ACTIVE",1100.348,77,5.65
10913,"San Francisco","FEMALE",NA,2013,"DELISTED",7.8,NA,10
10914,"Arvada","MALE",NA,2010,"DELISTED",0,NA,7.5
10915,"San Francisco","FEMALE",NA,2016,"ACTIVE",0,78,5
10916,"Washington","MALE",54,2017,"ACTIVE",616.87,77,8.5
10917,"Oakland","MALE",27,2015,"ACTIVE",393.81,78,7.8
10918,"Portland","FEMALE",38,2001,"DELISTED",0,NA,8
10919,"Washington","MALE",NA,2012,"DELISTED",0,NA,8
10920,"San Francisco","MALE",NA,2010,"ONBOARDING",0,NA,5.82
10921,"Chicago","MALE",NA,2010,"SCHEDULING",0,NA,4.69
10922,"","MALE",NA,2004,"DELISTED",0,NA,20.5
10923,"Los Angeles","MALE",NA,2013,"LIMITED",92.2,79,5.7
10924,"San Francisco","FEMALE",NA,2017,"DELISTED",2.21,80,12.45
10925,"","FEMALE",NA,2005,"DELISTED",0,NA,10
10926,"Washington","MALE",27,2015,"ACTIVE",1441.518,68,6.25
10927,"San Francisco","MALE",NA,2011,"SCHEDULING",0,NA,5.87
10928,"Portland","MALE",32,2006,"DELISTED",0,NA,8
10929,"San Francisco","FEMALE",NA,2018,"ONBOARDING",0,NA,7.5
10930,"","MALE",NA,2013,"DELISTED",0,NA,10
10931,"San Francisco","FEMALE",NA,2016,"ONBOARDING",0,NA,7.5
10932,"San Francisco","FEMALE",29,2016,"DELISTED",318.154,62,7.5
10933,"Portland","FEMALE",21,2014,"ACTIVE",79.94,76,5.57
10934,"Sherman Oaks","MALE",25,2008,"DELISTED",0,NA,6
10935,"Chicago","MALE",28,2015,"ACTIVE",3209.488,53,5.18
10936,"Chicago","MALE",NA,2014,"DELISTED",3855.23,51,5.57
10937,"San Francisco","FEMALE",NA,2015,"DELISTED",508.92,67,9
10938,"San Francisco","FEMALE",NA,2016,"DELISTED",0,71,5
10939,"Marina Del Rey","FEMALE",27,2016,"ACTIVE",17.284,77,7.48
10940,"San Francisco","FEMALE",31,2012,"ACTIVE",2605.036,66,8.24
10941,"Emeryville","MALE",NA,2013,"DELISTED",24.9,77,15
10942,"","MALE",NA,1999,"DELISTED",0,NA,9
10943,"Chicago","MALE",33,2006,"ACTIVE",1209.57,71,4.57
10944,"Chicago","MALE",30,2011,"ACTIVE",121.858,74,4.69
10945,"Chicago","MALE",31,2012,"DELISTED",805.248,69,5.36
10946,"San Francisco","FEMALE",31,2013,"DELISTED",1773.244,42,13
10947,"New York","FEMALE",NA,2011,"DELISTED",0,NA,20.5
10948,"San Francisco","MALE",38,2015,"DELISTED",399.24,41,8.5
10949,"Mountain View","MALE",37,2013,"ACTIVE",231.9,79,5.03
10950,"San Francisco","FEMALE",27,2012,"DELISTED",735.402,44,7
10951,"San Francisco","FEMALE",30,2009,"DELISTED",41.16,NA,3
10952,"Hayward","MALE",NA,2010,"DELISTED",36.96,NA,5.5
10953,"Quincy","MALE",NA,2011,"ACTIVE",900.866,74,4.66
10954,"Los Angeles","FEMALE",NA,2018,"ACTIVE",0,80,8.97
10955,"Chicago","MALE",29,2012,"ACTIVE",1321.424,55,7.5
10956,"Chicago","MALE",30,2013,"SCHEDULING",0,NA,4.69
10957,"Chicago","FEMALE",42,2018,"DELISTED",11.39,79,5.27
10958,"Emeryville","MALE",37,2013,"ACTIVE",2059.798,55,5.7
10959,"San Francisco","FEMALE",33,2006,"ACTIVE",140.204,74,5.87
10960,"San Francisco","MALE",NA,2000,"DELISTED",0,NA,25
10961,"Oakland","FEMALE",NA,2016,"OFFBOARDING",0,65,5
10962,"Seattle","FEMALE",43,2007,"ACTIVE",576.718,75,5.44
10963,"Santa Monica","MALE",NA,2014,"ACTIVE",321.042,78,5.8
10964,"Portland","MALE",38,2013,"ACTIVE",245.176,49,10
10965,"San Francisco","FEMALE",NA,2010,"SCHEDULING",0,NA,7.5
10966,"San Francisco","FEMALE",NA,2010,"ONBOARDING",0,NA,12.4
10967,"Chicago","MALE",42,2013,"OFFBOARDING",1440.392,57,10
10968,"San Francisco","MALE",30,2012,"DELISTED",187.69,70,5.85
10969,"Millbrae","MALE",27,2014,"ACTIVE",923.932,62,5.04
10970,"San Francisco","FEMALE",NA,2013,"DELISTED",163.726,NA,7.5
10971,"San Francisco","MALE",47,2017,"SCHEDULING",0,NA,8.32
10972,"San Francisco","MALE",30,2013,"DELISTED",1227.136,43,5
10973,"Mountain View","FEMALE",27,2006,"ONBOARDING",0,NA,5.03
10974,"Cupertino","MALE",NA,2014,"DELISTED",119.07,NA,9
10975,"San Francisco","FEMALE",NA,2017,"DELISTED",0,68,5
10976,"Dorchester Center","FEMALE",NA,2017,"DELISTED",268.268,74,5.71
10977,"Chicago","FEMALE",NA,2012,"DELISTED",0,NA,20
10978,"Berkeley","MALE",21,2016,"DELISTED",756.128,68,14
10979,"San Francisco","MALE",26,2008,"OFFBOARDING",1010.536,43,8
10980,"San Francisco","MALE",39,2014,"DELISTED",809.85,44,13
10981,"San Francisco","MALE",36,2015,"LIMITED",1921.546,42,8
10982,"Venice","MALE",47,2007,"ACTIVE",19.788,81,4.74
10983,"San Francisco","FEMALE",NA,2013,"ACTIVE",392.934,79,8.01
10984,"Oakland","FEMALE",36,2014,"OFFBOARDING",1534.32,49,8
10985,"","MALE",NA,2013,"DELISTED",0,NA,12
10986,"Washington","MALE",NA,2014,"OFFBOARDING",975.16,66,5.69
10987,"Washington","FEMALE",33,2012,"DELISTED",141.646,62,9
10988,"San Francisco","FEMALE",33,2017,"DELISTED",191.838,75,8.67
10989,"Chicago","MALE",42,2012,"DELISTED",3539.324,52,14
10990,"","MALE",NA,2004,"DELISTED",0,NA,7.5
10991,"Oakland","FEMALE",30,2009,"ACTIVE",22.598,84,5.67
10992,"San Francisco","MALE",NA,2002,"DELISTED",56.52,NA,8
10993,"Oakland","FEMALE",33,2006,"DELISTED",154.2,NA,8
10994,"San Francisco","MALE",29,2003,"DELISTED",42.524,NA,7.5
10995,"Chicago","FEMALE",34,2012,"DELISTED",765.214,67,7.5
10996,"Washington","MALE",36,2013,"ACTIVE",2095.866,55,4.48
10997,"San Francisco","FEMALE",31,2008,"DELISTED",3546.422,47,7.08
10998,"San Francisco","FEMALE",29,2012,"DELISTED",0,NA,12
10999,"Chicago","FEMALE",NA,2009,"ACTIVE",818.476,78,4.69
11000,"Dublin","FEMALE",NA,2010,"DELISTED",44.67,NA,9.5
11001,"San Francisco","FEMALE",NA,2018,"LIMITED",0,76,5
11002,"Jersey City","FEMALE",47,2011,"LIMITED",3896.754,47,8.25
11003,"San Francisco","MALE",NA,2015,"ACTIVE",1289.66,66,9.51
11004,"Chicago","MALE",38,2014,"DELISTED",401.85,52,7.5
11005,"Chicago","FEMALE",NA,2012,"RESCUING",253.702,77,4.57
11006,"San Francisco","FEMALE",26,2012,"DELISTED",677.4,69,10
11007,"San Francisco","FEMALE",NA,2018,"ONBOARDING",0,NA,7.5
11008,"San Francisco","FEMALE",NA,2018,"LIMITED",0,76,5
11009,"Arlington","MALE",NA,2015,"ACTIVE",731.298,79,4.88
11010,"Chicago","MALE",31,2008,"DELISTED",24.96,NA,8
11011,"Los Angeles","MALE",31,2017,"DELISTED",22.318,79,8.42
11012,"","MALE",NA,2012,"DELISTED",0,NA,11
11013,"Ridgewood","MALE",NA,1998,"DELISTED",0,NA,8
11014,"San Francisco","FEMALE",NA,2015,"LIMITED",0,79,5
11015,"Portland","FEMALE",38,2002,"DELISTED",29.4,NA,3.5
11016,"Seattle","FEMALE",NA,2008,"DELISTED",0,79,4.58
11017,"San Francisco","FEMALE",34,2014,"OFFBOARDING",322.706,62,7.83
11018,"Portland","FEMALE",63,2004,"DELISTED",209.058,53,5.5
11019,"Union City","FEMALE",30,2004,"DELISTED",6.48,NA,9
11020,"Burlingame","FEMALE",NA,2018,"ACTIVE",144.94,81,7.16
11021,"Portland","MALE",32,2013,"DELISTED",1481.13,43,7
11022,"","MALE",30,2003,"DELISTED",0,NA,13
11023,"Lawndale","FEMALE",NA,2018,"ACTIVE",0,78,5
11024,"Emeryville","MALE",36,2015,"DELISTED",381.12,64,8
11025,"San Francisco","FEMALE",NA,2006,"DELISTED",134.52,NA,10
11026,"San Francisco","FEMALE",NA,2014,"DELISTED",748.476,42,9
11027,"San Francisco","MALE",26,2008,"OFFBOARDING",541.32,55,5
11028,"San Francisco","FEMALE",39,2006,"DELISTED",265.2,44,8.5
11029,"San Francisco","FEMALE",31,2015,"DELISTED",1415.476,63,10.19
11030,"San Francisco","FEMALE",34,2017,"ACTIVE",475.47,77,8.6
11031,"San Francisco","FEMALE",27,2017,"DELISTED",49.518,70,5.92
11032,"Santa Clara","FEMALE",35,2008,"ACTIVE",281.224,80,10
11033,"Los Angeles","FEMALE",NA,2015,"LIMITED",0,82,5
11034,"","FEMALE",NA,2013,"DELISTED",0,NA,8
11035,"","MALE",NA,2007,"DELISTED",231.48,NA,6
11036,"Portland","MALE",35,2018,"ACTIVE",203.22,79,6.49
11037,"Chicago","FEMALE",NA,2007,"LIMITED",312.23,79,4.57
11038,"Roxbury","FEMALE",NA,2011,"ACTIVE",307.106,82,8.73
11039,"San Francisco","MALE",37,2017,"DELISTED",546.03,67,9.96
11040,"Jersey City","FEMALE",55,2015,"ACTIVE",0,84,10.17
11041,"San Francisco","MALE",NA,2015,"DELISTED",1528.204,47,8.5
11042,"San Francisco","FEMALE",NA,2013,"DELISTED",0,NA,20
11043,"San Francisco","FEMALE",47,2006,"ACTIVE",496.994,80,9.13
11044,"San Francisco","MALE",25,2009,"DELISTED",1121.306,56,8
11045,"Berkeley","FEMALE",28,2008,"OFFBOARDING",264.948,69,5.7
11046,"Washington","FEMALE",38,2016,"OFFBOARDING",181.646,64,12
11047,"Chicago","FEMALE",45,2016,"LIMITED",0,58,4.9
11048,"San Francisco","FEMALE",54,2013,"DELISTED",27.96,NA,7
11049,"San Francisco","FEMALE",32,2012,"DELISTED",865.032,62,5.93
11050,"Portland","MALE",34,2013,"ACTIVE",71.034,83,4.82
11051,"San Francisco","FEMALE",NA,2017,"ONBOARDING",0,NA,7.5
11052,"Los Gatos","MALE",NA,2006,"DELISTED",178.35,NA,12
11053,"Berkeley","FEMALE",NA,2016,"DELISTED",0,71,5
11054,"San Francisco","MALE",NA,1995,"DELISTED",0,NA,25
11055,"San Francisco","FEMALE",30,2015,"DELISTED",239.22,66,9
11056,"San Francisco","MALE",36,2007,"DELISTED",40.86,53,12
11057,"","MALE",NA,2001,"DELISTED",0,NA,15
11058,"San Francisco","FEMALE",27,2012,"LIMITED",622.732,64,5
11059,"Evanston","MALE",35,2016,"DELISTED",221.54,68,6.5
11060,"San Francisco","MALE",NA,2010,"DELISTED",369.24,NA,7.5
11061,"Miami","FEMALE",NA,2016,"SCHEDULING",0,NA,7.5
11062,"Washington","MALE",32,2010,"DELISTED",363.742,68,4.25
11063,"San Francisco","FEMALE",NA,2018,"LAUNCHING",0,NA,7.5
11064,"Santa Monica","MALE",NA,2005,"DELISTED",158.722,77,4.73
11065,"Chicago","FEMALE",35,2005,"DELISTED",310.918,68,4.31
11066,"San Francisco","MALE",27,2010,"DELISTED",0,62,10
11067,"San Francisco","FEMALE",43,2008,"LIMITED",2361.9,41,8
11068,"","MALE",NA,2003,"DELISTED",0,NA,10
11069,"San Francisco","FEMALE",NA,2017,"ACTIVE",0,79,5
11070,"San Francisco","FEMALE",32,2009,"ACTIVE",2789.406,55,6.16
11071,"San Francisco","FEMALE",NA,2015,"ONBOARDING",0,NA,7.5
11072,"","MALE",NA,2006,"DELISTED",0,NA,14
11073,"Washington","FEMALE",NA,2016,"SCHEDULING",0,NA,6.52
11074,"San Francisco","FEMALE",54,2006,"DELISTED",161.776,62,7.5
11075,"Berkeley","MALE",25,2010,"SCHEDULING",0,NA,7.5
11076,"Aurora","MALE",NA,2018,"SCHEDULING",0,NA,9.52
11077,"San Francisco","MALE",39,2007,"DELISTED",5.94,58,9
11078,"San Francisco","MALE",37,2012,"DELISTED",3334.32,40,6.36
11079,"Arlington","MALE",NA,2015,"LIMITED",2.074,82,8.86
11080,"Agoura Hills","MALE",NA,2002,"DELISTED",0,NA,8
11081,"Washington","MALE",36,2013,"ACTIVE",1463.446,76,4.9
11082,"San Francisco","MALE",30,2009,"DELISTED",17.94,NA,13
11083,"","MALE",NA,2008,"DELISTED",0,NA,25
11084,"Oakland","MALE",34,2010,"LIMITED",1431.606,57,5
11085,"Washington","FEMALE",43,2013,"DELISTED",359.49,42,11
11086,"Los Angeles","FEMALE",NA,2011,"ACTIVE",586.318,79,8.1
11087,"San Francisco","FEMALE",31,2013,"DELISTED",7.2,NA,15
11088,"San Francisco","MALE",39,2014,"DELISTED",812.64,NA,8
11089,"San Carlos","FEMALE",36,2010,"ACTIVE",8.164,84,5.03
11090,"San Francisco","MALE",NA,2005,"DELISTED",0,NA,7
11091,"Washington","FEMALE",24,2009,"DELISTED",73.662,79,10
11092,"Chicago","FEMALE",NA,2013,"ACTIVE",16.2,84,5.43
11093,"Aurora","MALE",NA,2018,"ONBOARDING",0,NA,8.35
11094,"San Francisco","FEMALE",45,2015,"DELISTED",0,58,8.5
11095,"San Diego","FEMALE",32,2011,"DELISTED",0,NA,12
11096,"San Francisco","MALE",50,2006,"ACTIVE",1574.788,70,7.5
11097,"San Francisco","FEMALE",NA,2017,"SCHEDULING",0,NA,6.53
11098,"Seattle","MALE",31,2013,"SCHEDULING",0,NA,10.57
11099,"Chicago","MALE",28,2008,"LIMITED",790.868,72,4.69
11100,"San Francisco","MALE",38,2009,"DELISTED",132,NA,25
11101,"San Francisco","MALE",43,2013,"DELISTED",224.58,46,6.12
11102,"San Francisco","FEMALE",NA,2016,"ONBOARDING",0,NA,7.5
